순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
27,그 아이는 히르벨이었다,페터 헤르틀링 글;고영아 옮김,비룡소,2001,13,9788949180120,73850,853,"5,136"
28,인간의 본성에 관한 10가지 이론,"레슬리 스티븐슨,박중서 옮김",갈라파고스,2006,,9788990809155,3100,114.3,"5,127"
29,뚱딴지 명언 산책,김우영 글.그림,재능출판,1997,,9788976491114,77810,199.1,"4,927"
30,"스물아홉 생일, 1년 후 죽기로 결심했다 ",하야마 아마리 지음 ;장은주 옮김,위즈덤하우스,2012,,9788959136896,3830,838,"4,916"
31,독서 천재가 된 홍대리 :운명을 바꾸는 책 읽기 프로젝트 ,"이지성,정회일 지음",다산북스,2012,,9788963706320,3320,29,"4,898"
32,스님의 주례사 :행복한 결혼생활을 위한 남녀 마음 이야기 ,법륜 지음 ;김점선 그림,한겨레출판,2010,,9788984314207,3810,591.8,"4,897"
33,고령화 가족 :천명관 장편소설 ,지은이: 천명관,문학동네,2010,,9788954610551,3810,813.7,"4,864"
34,매스커레이드 호텔 =히가시노 게이고 장편소설 /Masquerade hotel ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,,9788972756125,3830,833.6,"4,824"
35,"나는 다만, 조금 느릴 뿐이다 :어쩌면 누구나 느끼고 경험하고 사랑했을 이야기 ",강세형 지음,쌤앤파커스,2013,,9788965701255,3810,814.7,"4,792"
36,(세친구)율라와 요켈과 예리코,크리스티네 뇌스틀링거 글;김경연 옮김,비룡소,1997,3,9788949180021,73850,853,"4,780"
37,(조선의 마지막 황녀) 덕혜옹주 :권비영 장편소설 ,지은이: 권비영,다산북스,2010,,9788963700342,3810,813.7,"4,722"
38,리딩으로 리드하라 =세상을 지배하는 0.1퍼센트의 인문고전 독서법 /Reading lead ,이지성 지음,문학동네,2010,,9788954613026,3320,29.4,"4,711"
39,"(시골의사 박경철의) 자기혁명 :시대의 지성, 청춘의 멘토 박경철의 독설충고 ",박경철 지음,웅진씽크빅,2011,,9788901130460,3320,325.04,"4,710"
40,어떻게 원하는 것을 얻는가 :13년 연속 와튼스쿨 최고 인기 강의 ,스튜어트 다이아몬드 지음 ;김태훈 옮김,8,2011,,9788933870181,3320,325.04,"4,692"
41,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011-2016,1,9788993964264,3810,813.7,"4,666"
42,(존 가트맨·최성애 박사의) 내 아이를 위한 감정코칭 ,"지은이: 존 가트맨,조벽",한국경제신문 한경BP,2011,,9788947527897,13590,598.1,"4,521"
43,1Q84 :무라카미 하루키 장편소설,지은이: 무라카미 하루키 ;옮긴이: 양윤옥,문학동네,2009-2010,3,9788954611800,4830,833.6,"4,436"
44,신 :베르나르 베르베르 장편소설,베르나르 베르베르 [지음] ;이세욱 옮김,열린책들,2008-2009,1,9788932908557,4860,863,"4,350"
45,은교 :박범신 장편소설 ,지은이: 박범신,문학동네,2010,,9788954610681,3810,813.62,"4,338"
45,책은 도끼다 :박웅현 인문학 강독회 ,지은이: 박웅현,북하우스 퍼블리셔스,2011,,9788956055466,3810,1.3,"4,338"
47,1Q84 :무라카미 하루키 장편소설,지은이: 무라카미 하루키 ;옮긴이: 양윤옥,문학동네,2009-2010,2,9788954608657,4830,833.6,"4,319"
48,내가 알고 있는 걸 당신도 알게 된다면 :전세계가 주목한 코넬대학교의 인류 유산 프로젝트 ,칼 필레머 지음 ;박여진 옮김,토네이도미디어그룹,2012,,9788994013503,3320,331.23,"4,279"
49,상실의 시대 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 유유정,문학사상사,2008,,9788970123691,3830,833.6,"4,161"
49,파리 5구의 여인 :더글라스 케네디 장편소설 ,지은이: 더글라스 케네디 ;옮긴이: 조동섭,밝은세상,2012,,9788984371132,3840,843.5,"4,161"
51,그 후에 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 전미연,밝은세상,2010,,9788984371019,3860,863,"4,156"
52,"당신, 거기 있어줄래요?:기욤 뮈소 장편소설",기욤 뮈소 [지음];전미연 옮김,밝은세상,2007,,9788984370791,3860,863,"4,122"
53,철학이 필요한 시간 :강신주의 인문학 카운슬링 ,강신주 지음,사계절출판사,2011,,9788958285342,3100,104,"4,119"
54,고래 :천명관 장편소설 ,천명관 지음,문학동네,2004(2009쇄,,9788982819278,3810,813.7,"4,116"
55,모멘트 :더글라스 케네디 장편소설 ,지은이: 더글라스 케네디 ;옮긴이: 조동섭,밝은세상,2011,,9788984371118,3840,843.5,"4,093"
56,용의자 X의 헌신,히가시노 게이고 지음;양억관 옮김,현대문학,2006,,9788972753698,3830,833.6,"4,020"
56,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011-2016,2,9788993964271,3810,813.7,"4,020"
58,내 심장을 쏴라 :정유정 장편소설 ,지은이: 정유정,은행나무,2009,,9788956602998,3810,813.6,"4,014"
59,"나는 아직, 어른이 되려면 멀었다 :청춘의 밤을 꿈을 사랑을 이야기하다 ",강세형 지음,김영사,2010,,9788934940067,3810,814.7,"4,013"
60,(얀 마텔 장편소설)파이 이야기,얀 마텔 지음;공경희 옮김,작가정신,2004,,9788972882435,3840,843,"3,913"
61,달콤한 나의 도시:정이현 장편소설,지은이: 정이현,문학과지성사,2006,,9788932017150,3810,813.6,"3,844"
62,28 :정유정 장편소설 ,지은이: 정유정,은행나무,2013,,9788956607030,3810,813.7,"3,796"
63,(흔들리는 30대를 위한) 언니의 독설,김미경 지음,북이십일 21세기북스,2011,1,9788950931773,3320,325.04,"3,794"
64,신참자 ,히가시노 게이고 지음 ;김난주 옮김,재인,2012,,9788990982469,3830,833.6,"3,792"
65,비행운 :김애란 소설집 ,지은이: 김애란,문학과지성사,2012,,9788932023151,3810,813.7,"3,780"
66,나는 까칠하게 살기로 했다 :상처받지 않고 사람을 움직이는 관계의 심리학 ,양창순 지음,센추리원,2012,,9788996746416,3320,189.2,"3,759"
67,"하루 15분 정리의 힘 :삶을 다시 사랑하게 되는 공간, 시간, 인맥 정리법 =(The) power of organizing ",윤선현 지음,위즈덤하우스,2012,,9788960865273,3320,325.211,"3,743"
68,사랑하기 때문에 :기욤 뮈소 장편소설 ,기욤 뮈소 [지음] ;전미연 옮김,밝은세상,2007,,9788984370869,3860,863,"3,720"
69,사랑을 찾아 돌아오다 :기욤 뮈소 장편소설 ,기욤 뮈소 [지음] ;김남주 옮김,밝은세상,2008,,9788984370906,3860,863,"3,639"
70,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011-2016,4,9788993964349,3810,813.7,"3,618"
71,1日1食 :내 몸을 살리는 52일 공복 프로젝트 ,나구모 요시노리 지음 ;양영철 옮김,위즈덤하우스,2012,,9788998010041,13510,517.52,"3,594"
72,"줄리어스, 어디 있니? ",글·그림: 존 버닝햄 ;옮김: 김정희,현북스,2013,,9788997175857,77840,843,"3,554"
73,위험한 관계 :더글라스 케네디 장편소설 ,지은이: 더글라스 케네디 ;옮긴이: 공경희,밝은세상,2011,,9788984371095,3840,843.5,"3,553"
74,불안한 엄마 무관심한 아빠 :3세~15세 자녀를 둔 부모 필독서 ,오은영 지음,웅진씽크빅,2011,,9788901122816,13590,598.1,"3,551"
75,(흔들리는 30대를 위한) 언니의 독설 ,김미경 지음,북이십일 21세기북스,2012,,9788950940768,3320,325.04,"3,544"
76,당신 없는 나는? :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 허지은,밝은세상,2009,,9788984371002,3860,863,"3,541"
77,아기가 잘 먹는 이유식은 따로 있다 - 파워블로거 마더스고양이의 이유식 체험 실전서,김정미,레시피팩토리,2010,,9788996347200,13590,,"3,538"
78,색채가 없는 다자키 쓰쿠루와 그가 순례를 떠난 해 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 양억관,민음사,2013,,9788937487927,3830,833.6,"3,526"
79,어떻게 살 것인가 ,지은이: 유시민,아름다운사람들,2013,,9788965132288,3810,340.4,"3,511"
80,"총, 균, 쇠:무기·병균·금속은 인류의 운명을 어떻게 바꿨는가",재레드 다이아몬드 지음;김진준 옮김,문학사상사,2006,,9788970127248,3900,389,"3,506"
81,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011-2016,3,9788993964288,3810,813.7,"3,503"
82,(하루 3시간) 엄마 냄새 ,이현수 지음,김영사,2013,,9788934961109,13810,598.1,"3,476"
83,사랑받지 못한 여자 :넬레 노이하우스 장편소설 ,지은이: 넬레 노이하우스 ;옮긴이: 김진아,더난콘텐츠그룹,2012,,9788991239876,3850,853,"3,466"
84,죽은 왕녀를 위한 파반느 =박민규 장편소설 /Pavane pour une infante d?funte ,지은이: 박민규,위즈덤하우스,2009,,9788959133918,3810,813.6,"3,460"
85,안철수의 생각 :우리가 원하는 대한민국의 미래 지도 ,안철수 지음 ;제정임 엮음,김영사,2012,,9788934958710,3810,340.4,"3,447"
86,"유수연의 독설 :홀로 독(獨) 불사를 설(?), 가장 나답게 뜨겁게 화려하게 ",유수연 지음,위즈덤하우스,2012,,9788960865488,13320,325.04,"3,435"
87,죽음이란 무엇인가 :예일대 17년 연속 최고의 명강의 ,지은이: 셸리 케이건 ;옮긴이: 박세연,웅진씽크빅,2012,,9788901152219,3100,126.5,"3,425"
88,생각 버리기 연습 ,코이케 류노스케 지음 ;유윤한 옮김,북이십일 21세기북스,2010,,9788950926298,3400,224.3,"3,384"
89,예감은 틀리지 않는다 :줄리언 반스 장편소설 ,지은이: 줄리언 반스 ;옮긴이: 최세희,다산북스,2012,,9788963708386,3840,843.5,"3,383"
90,아이의 자존감 =Child's self esteem ,"정지은,김민태 지음",지식채널,2011,,9788952762078,13590,598.1,"3,376"
91,도쿄를 알면 일본어가 보인다 :여행서보다 더 친절한 도쿄 일본어 안내서 ,김현근 지음,북이십일 21세기북스,2008,,9788950913533,98740,730,"3,363"
92,지금 시작하는 인문학 :우리 시대가 알아야 할 최소한의 인문 지식 ,주현성 지음,더좋은책,2012,,9788998015015,13100,1.3,"3,344"
93,웃음 :베르나르 베르베르 장편소설,지은이: 베르나르 베르베르 ;옮긴이: 이세욱,열린책들,2011,1,9788932915371,4860,863,"3,285"
94,"프랑스 아이처럼 :아이, 엄마, 가족이 모두 행복한 프랑스식 육아 ",파멜라 드러커맨 지음 ;이주혜 옮김,북하이브,2012,,9788928615360,3320,598.1,"3,281"
95,공중그네:오쿠다 히데오 장편소설,오쿠다 히데오 지음;이영미 옮김,은행나무,2005,,9788956601021,3830,833.6,"3,279"
96,우리는 사랑일까:알랭 드 보통 장편소설,알랭 드 보통 지음;공경희 옮김,은행나무,2005,,9788956601373,3840,843,"3,260"
97,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9788990611260,77830,833.6,"3,259"
98,모방범:미야베 미유키 장편소설,미야베 미유키 [지음];양억관 옮김,문학동네,2006,1,9788954601863,4830,833.6,"3,258"
99,(흔들리는 30대를 위한) 언니의 독설,김미경 지음,북이십일 21세기북스,2011,2,9788950931780,3320,325.04,"3,253"
100,바람을 뿌리는 자 ,넬레 노이하우스 지음 ;김진아 옮김,북로드,2012,,9788991239838,,853,"3,251"
101,방황해도 괜찮아 :법륜 스님의 청춘 멘토링 ,법륜 지음 ;박승순 그림,지식채널,2012,,9788952764232,3810,199.5,"3,230"
102,부모라면 유대인처럼 =Talmudic education ,고재학 지음,위즈덤하우스,2010,,9788991731493,13590,598.1,"3,208"
103,영어천재가 된 홍대리 :6개월 만에 영어천재가 된 홍 대리의 특급비밀 ,박정원 지음,다산북스,2009,,9788993285673,3320,740.7,"3,204"
104,너무 친한 친구들 ,넬레 노이하우스 지음 ;김진아 옮김,북로드,2011,,9788991239739,3850,853,"3,196"
105,돈으로 살 수 없는 것들 :무엇이 가치를 결정하는가 ,지은이: 마이클 샌델 ;옮긴이: 안기순,미래엔,2012,,9788937833663,3330,193,"3,154"
106,제노사이드 =다카노 가즈아키 장편소설 /Genocide ,지은이: 다카노 가즈아키 ;옮긴이: 김수영,황금가지,2012,,9788960174191,3830,833.6,"3,152"
107,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9788986621136,77810,813.6,"3,142"
108,왜 나는 너를 사랑하는가,알랭 드 보통 [지음];정영목 옮김,청미래,2007,,9788986836240,3840,843,"3,133"
109,사랑은 상처를 허락하는 것이다 :공지영 앤솔로지 ,지은이: 공지영,폴라북스,2012,,9788993094640,3810,810.81,"3,114"
110,코드 그린 =뜨겁고 평평하고 붐비는 세계 /Code green ,토머스 프리드먼 [지음] ;이영민 옮김,북이십일 21세기북스,2008,,9788950916428,13320,539.98,"3,109"
111,꿈꾸는 다락방:생생하게 꿈꾸면 이루어진다,이지성 지음,국일출판사,2007,,9788974254896,3320,325.04,"3,055"
112,"하루 10분, 내 아이를 생각하다 :소아청소년정신과 전문의 서천석의 '트윗 육아' ",서천석 지음,서울문화사,2011,,9788926399934,13590,598.1,"3,037"
113,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,1,9788960865563,17810,810,"3,027"
114,막다른 골목의 추억 ,지은이: 요시모토 바나나 ;옮긴이: 김난주,민음사,2012,,9788937485756,3830,833.6,"3,012"
115,4개의 통장 :평범한 사람이 목돈을 만드는 가장 빠른 시스템 ,고경호 지음,다산북스,2009,,9788993285550,3320,327.04,"3,010"
116,해를 품은 달 :정은궐 장편소설,지은이: 정은궐,파란미디어,2011,1,9788963710341,4810,813.7,"3,004"
117,깊은 상처 ,넬레 노이하우스 지음 ;김진아 옮김,더난콘텐츠그룹,2012,,9788991239920,3850,853,"3,001"
118,아웃라이어 :성공의 기회를 발견한 사람들 ,말콤 글래드웰 [지음] ;노정태 옮김,김영사,2009,,9788934933151,3320,325.04,"2,989"
119,즐거운 나의 집 :공지영 장편소설 ,공지영,푸른숲,2007,,9788971847558,3810,813.6,"2,985"
120,콰이어트 =시끄러운 세상에서 조용히 세상을 움직이는 힘 /Quiet ,수전 케인 지음 ;김우열 옮김,알에이치코리아,2012,,9788925546872,3320,182.12,"2,971"
121,"채소의 기분, 바다표범의 키스 :두번째 무라카미 라디오 ",무라카미 하루키 [지음] ;권남희 옮김,비채,2012,,9788994343648,3830,834,"2,969"
122,너의 목소리가 들려 :김영하 장편소설 ,지은이: 김영하,문학동네,2012,,9788954617628,3810,813.7,"2,922"
123,파라다이스,베르나르 베르베르 지음 ;임희근 옮김,열린책들,2010,1,9788932910413,4860,863,"2,919"
124,베이비 위스퍼 골드:행복한 엄마들의 아기 존중 육아법,"트레이시 호그,노혜숙 옮김",세종서적,2007,,9788984072367,3590,598.122,"2,902"
125,적을 만들지 않는 대화법 :사람을 얻는 마법의 대화 기술 56 ,샘 혼 지음 ;이상원 옮김,갈매나무,2008,,9788995932582,3320,802.54,"2,879"
126,궁극의 아이 =장용민 장편소설 /(The) ultimate child ,지은이: 장용민,문학동네,2013,,9788954620680,3810,813.7,"2,870"
127,아이의 사생활 =Discovering a child ,EBS 제작팀 지음,지식채널,2009,,9788952755988,13590,598.1,"2,865"
128,(잠수네 아이들의) 소문난 교육로드맵 :국영수사과 ,이신애 지음,알에이치코리아,2013,,9788925548777,4370,373.4,"2,860"
129,보통의 존재 :이석원 산문집 ,지은이: 이석원,달,2009,,9788993928037,3800,818,"2,855"
130,태연한 인생 :은희경 장편소설 ,지은이: 은희경,창비,2012,,9788936433925,3810,813.7,"2,854"
131,스노우맨 :요 네스뵈 장편소설 ,지은이: 요 네스뵈 ;옮긴이: 노진선,비채,2012,,9788994343587,3890,859.82,"2,844"
132,나는 내일을 기다리지 않는다 :잠자는 열정을 깨우는 강수진의 인생수업 ,지은이: 강수진,인플루엔셜,2013,,9788996991304,13320,685.04,"2,843"
133,사랑외전 :이외수의 사랑법 ,"지은이: 이외수,그린이: 정태련",해냄출판사,2012,,9788965743590,3810,814.62,"2,818"
134,연금술사,파울로 코엘료 지음;최정수 옮김,문학동네,2001,,9788982814471,3860,879,"2,794"
135,인생이 빛나는 정리의 마법 ,곤도 마리에 지음 ;홍성민 옮김,더난콘텐츠그룹,2012,,9788984056725,3320,595.4,"2,791"
136,화차 :미야베 미유키 장편소설 ,지은이: 미야베 미유키 ;옮긴이: 이영미,문학동네,2012,,9788954617437,3830,833.6,"2,787"
137,서른 살엔 미처 몰랐던 것들 :죽어라 결심과 후회만 반복하는 그럼에도 한 발 한 발 내딛어 보려는 소심하고 서툰 청춘들에게 ,김선경 지음,웅진씽크빅,2010,,9788901114637,3810,199.1,"2,781"
138,남자의 물건 :김정운이 제안하는 존재확인의 문화심리학 ,김정운 지음,북이십일 21세기북스,2012,,9788950935665,13320,182.2,"2,768"
139,패러독스 13 =Paradox 13 ,히가시노 게이고 지음 ;이혁재 옮김,재인,2012,,9788990982483,3830,833.6,"2,755"
140,까사마미식 수납법 :no.001~no.157 ,지은이: 심현주,동아일보사,2011,,9788970908441,13590,595.4,"2,744"
141,"지금 사랑하지 않는 자, 모두 유죄 :노희경 에세이 ",저자: 노희경,헤르메스미디어,2008,,9788995816769,3810,814.6,"2,722"
142,전셋집 인테리어 =전셋집을 내 집처럼 꾸미는 방법 /Nomad interior ,김동현 지음,미호,2012,,9788952766939,13590,595.4,"2,719"
143,"(달콤한 육아, 편안한 교육, 행복한 삶을 배우는) 엄마학교",서형숙 지음,토토북,2006,,9788990611291,3370,598.1,"2,705"
144,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,2,9788960865594,17810,810,"2,698"
145,규장각 각신들의 나날 :정은궐 장편소설,지은이: 정은궐,파란미디어,2009,1,9788963710020,4810,813.6,"2,690"
146,바보 빅터 :17년 동안 바보로 살았던 멘사 회장의 이야기 ,"지은이: 호아킴 데 포사다,레이먼드 조",한국경제신문 한경BP,2018,,9788947527934,13840,848,"2,680"
147,마법의 순간 ,파울로 코엘료 지음 ;김미나 [옮김],자음과모음,2013,,9788954429900,3800,199.1,"2,677"
147,사랑의 기초 :정이현 장편소설 /Foundation of love : a couple's story ,지은이: 정이현,문학동네,2012,,9788954618182,4840,813.7,"2,677"
149,아기성장 보고서 =EBS 특별기획 다큐멘터리 /Baby growth report ,EBS〈아기성장보고서〉제작팀 지음,위즈덤하우스,2009,,9788959133642,3590,598.122,"2,671"
150,삼성 컨스피러시 :김진명 장편소설 ,지은이: 김진명,새움출판사,2012,,9788993964479,3810,813.7,"2,656"
151,도가니 :공지영 장편소설 ,지은이: 공지영,창비,2009,,9788936433703,3810,813.6,"2,646"
152,"작은 아파트 인테리어 =15평부터 33평까지, 획일적인 공간을 유니크하게! /Unique apartment ",지은이: 김은진,그리고책,2011,,9788991995963,13590,595.4,"2,637"
153,해를 품은 달 :정은궐 장편소설,지은이: 정은궐,파란미디어,2011,2,9788963710358,4810,813.7,"2,617"
154,불합격을 피하는 법 :고시 및 공무원시험을 안전하게 붙는 방법 ,최규호 지음,법률저널,2009,,9788991850446,93360,350.4,"2,607"
155,"멈추지 마, 다시 꿈부터 써봐 :73개의 꿈을 쓰고 세계에 도전하다 ",김수영 지음,웅진지식하우스,2010,,9788901107585,3810,818,"2,606"
156,김미경의 아트 스피치 :대한민국 말하기 교과서 ,김미경 지음,북이십일 21세기북스,2010,,9788950923846,13320,802.5,"2,600"
157,모르는 여인들 :신경숙 소설 ,지은이: 신경숙,문학동네,2011,,9788954616638,3810,813.7,"2,589"
158,닥치고 정치 :김어준의 명랑시민 정치교본 ,"지은이: 김어준,엮은이: 지승호",푸른숲,2011,,9788971848685,3340,340.4,"2,585"
159,안녕 다정한 사람 ,"글: 은희경,사진: 이병률",달,2012,,9788993928525,3810,816.7,"2,581"
160,(대하역사만화) 박시백의 조선왕조실록,글·그림: 박시백,휴머니스트,2005-2006,2,9788958620365,7910,911.05,"2,572"
161,(2~11세) 아이가 있는 집에 딱 좋은 가족밥상 ,김정미 지음,레시피팩토리,2012,,9788996347255,13590,594.62,"2,571"
162,당신의 꿈은 무엇입니까 :김수영이 만난 25개국 365개의 꿈 ,김수영 지음,웅진씽크빅,2012,,9788901150796,3810,818,"2,563"
163,달팽이가 느려도 늦지 않다 ,글: 정목,공감,2012,,9788960652811,13800,199.1,"2,562"
164,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011-2016,5,9788993964585,3810,813.7,"2,553"
165,독서 천재가 된 홍대리,이지성 지음,다산북스,2012,2,9788963702926,14320,29,"2,550"
166,꿈이 있는 아내는 늙지 않는다,김미경 지음,명진출판,2007,,9788976772589,3810,337.04,"2,541"
167,"아침의 눈 공부법 - 각종 공무원 시험대비, 2nd Edition",김동률,법률저널,2013,,9788963361192,93300,,"2,532"
168,새벽 거리에서 ,히가시노 게이고 지음 ;양억관 옮김,재인,2011,,9788990982445,3830,833.6,"2,518"
169,(파리의 정신과 의사) 꾸뻬 씨의 우정 여행 ,프랑수아 를로르 지음 ;이은정 옮김,열림원,2011,,9788970636757,3860,863,"2,516"
170,손 큰 할머니의 만두 만들기 ,글: 채인선 ;그림: 이억배,재미마주,1998,,9788986565065,73810,813.6,"2,514"
171,리빙 더 월드 :더글라스 케네디 장편소설 ,지은이: 더글라스 케네디 ;옮긴이: 공경희,밝은세상,2013,,9788984371231,3840,843.5,"2,512"
172,세상에서 제일 힘센 수탉 ,글쓴이: 이호백 ;그린이: 이억배,재미마주,1997,,9788986565041,77810,813.6,"2,507"
173,나는 죽을 때까지 재미있게 살고싶다 :멋지게 나이 들고 싶은 사람들을 위한 인생의 기술 53 ,이근후 지음 ;김선경 엮음,웅진씽크빅,2013,,9788901154091,3810,199.7,"2,505"
174,개밥바라기별 :황석영 소설 ,황석영,문학동네,2008,,9788954606417,3810,813.6,"2,502"
175,"오래된 미래, 전통육아의 비밀 :EBS 다큐프라임 ","지은이: 김광호,기획: EBS Media",라이온북스,2012,,9788994643274,13590,598.1,"2,501"
176,나쁜 사마리아인들:장하준의 경제학 파노라마,장하준 지음;이순희 옮김,부키,2007,,9788960510197,3320,326.211,"2,500"
177,만희네 집,글·그림: 권윤덕,길벗어린이,2006,,9788986621105,77810,813.6,"2,493"
178,살인자의 기억법 :김영하 장편소설 ,지은이: 김영하,문학동네,2013,,9788954622035,3810,813.7,"2,458"
179,웃음 :베르나르 베르베르 장편소설,지은이: 베르나르 베르베르 ;옮긴이: 이세욱,열린책들,2011,2,9788932915388,4860,863,"2,457"
179,잠 :무라카미 하루키 소설 ,지은이: 무라카미 하루키 ;옮긴이: 양윤옥,문학사상,2012,,9788970128801,3830,833.6,"2,457"
181,샐러드를 좋아하는 사자 :세번째 무라카미 라디오 ,무라카미 하루키 [지음] ;권남희 옮김,비채,2013,,9791185014012,3830,834,"2,454"
182,"그들이 말하지 않는 23가지 :장하준, 더 나은 자본주의를 말하다 ",장하준 지음 ;안세민 옮김,부키,2010,,9788960511194,3320,322.01,"2,452"
183,장사의 神 ,우노 다카시 지음 ;김문정 옮김,쌤앤파커스,2012,,9788965700890,3320,325.21,"2,437"
184,잡동사니 ,에쿠니 가오리 지음 ;신유희 옮김,태일소담,2013,,9788973815579,3830,833.6,"2,436"
185,나의 삼촌 브루스 리 :천명관 장편소설,지은이: 천명관,위즈덤하우스,2012,1,9788959136681,3810,813.7,"2,435"
186,원더보이 =김연수 장편소설 /Wonder boy ,지은이: 김연수,문학동네,2012,,9788954617482,3810,813.7,"2,431"
187,(파리의 정신과 의사) 꾸뻬 씨의 인생 여행 ,프랑수아 를로르 지음 ;강미란 옮김,열림원,2011,,9788970636795,3860,863,"2,428"
187,도깨비를 빨아 버린 우리 엄마,사토 와키코,한림출판사,1991,,9788970940199,77890,,"2,428"
189,기적의 자소서 :대학생 선호 15대 기업 합격 자기소개서 작성의 비밀 ,조민혁 지음,조선에듀케이션,2012,,9788966660100,13320,325.337,"2,426"
